,ID,year,set,tournament_round,game_round,lightning_round,question_num,type,lightning_lead,q_text,a_text,is_person_a,is_myth_a,bonus_q_text,bonus_a_text,is_person_b,is_myth_b,woman_named,is_fictional,is_myth,is_answer,names,author
842,2021.c.2.3.lightning.3.8,2021,c,2,3,3,8,lightning,"Concerning the Abbasid dynasty, name the…",Structure in the Abbasid capital which kept great works of literature from the personal collection of Harun Al-Rashid.,House of Wisdom,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
843,2021.c.2.4.1,2021,c,2,4,NA,1,tossup,,"This politician signed the Mulford Act, against which the Black Panthers protested by marching on his capitol bearing arms. This man called in the National Guard to quell the People's Park Protest in the city of  Berkeley. After impressing his fellow Republicans with a speech in support of Barry Goldwater, this man defeated Pat Brown to become the governor of California.  For ten points, name this manwho gave the ""Time for Choosing"" speech and was later elected president of the United States in 1980 and 1984.",Ronald Reagan,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
844,2021.c.2.4.2,2021,c,2,4,NA,2,tossup,,"The Shapley-Curtis debate centered on whether or not this structure was a ""spiral nebula."" The center of this structure contains a radio source discovered in 1931 by Karl Jansky, the supermassive black hole Sagittarius  A-star, and this structure was believed by the Babylonians to be the severed tail of a dragoness. Orbited by Large and Small Clouds named for  Ferdinand Magellan, for ten points, what is this galaxy which is home to the Sun and Earth?",Milky Way galaxy,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
845,2021.c.2.4.3,2021,c,2,4,NA,3,tossup,,"This city was founded in 1565 by Pedro Menéndez de Avilés  on the feast day of the patron of brewers. Henry Flagler built a railroad through this city, which was annexed into the U.S. along with the rest of its state in the Adams-Onís Treaty. This city was intended to be turned into a winter resort by an industrialist who constructed the Hotel Alcazar and Hotel Ponce de Leon.  For ten points, name this Florida city, the oldest continuously-inhabited European settlement in the United States.",St. Augustine,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
846,2021.c.2.4.4,2021,c,2,4,NA,4,tossup,,"With his lover, this crown prince planned to flee to England and potentially usurp the throne from his father during the Katte  Affair. The failure of the Austrians and Russians to follow-up on the Battle of  Kunesdorf wasknownasthis king's ""Miracle of the House of Brandenburg."" This German's victory in the Seven Years' War led tohiscountry's annexation of  Silesia. For ten points, name this ""Great"" king of Prussia during the mid-18th century.",Frederick the Great,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
847,2021.c.2.4.5,2021,c,2,4,NA,5,tossup,,"The Bandeirantes  were adventurers in this modern nation who dressed like Jesuits to dupe natives into enslavement. Those raiders often spoke Língua Geral , a  pidgin which mixed this country's European language with Tupi. This South American nation allied with Argentina and Uruguay in a ""Triple Alliance"" to halt Paraguayan aggression. Pedro  Cabral discovered, for the point, what large former Portuguese colony?",Brazil,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
848,2021.c.2.4.6,2021,c,2,4,NA,6,tossup,,"The mercenary group known as ""The Black Band"" fielded a contingent of men who wielded a zweihander , a type of this weapon. Toyotomi Hideyoshi conducted ""hunts"" named  for these weapons, which seized them from the peasantry to create a government monopoly on them. The katana and rapier are  types of, for ten points, what sharp weapons often used for stabbing or cutting?",swords,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
849,2021.c.2.4.7,2021,c,2,4,NA,7,tossup,,"Scholars believe this mythic figure was syncretized with the Italic shepherd Garanus upon arrival to the Italian peninsula. Alongside Pompeii, a city bearing the name of this figure was partially preserved under the ash from the eruption of Mount  Vesuvius. Brandishing a lion skin pelt, the Roman emperor Commodus  often dressed as this mythic figure during his gladiatorial fights.  For ten points, name this Roman demi-god and son of Jupiter, known for his immense strength.",Hercules,TRUE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,,
850,2021.c.2.4.8,2021,c,2,4,NA,8,tossup,,"This country was listed as ""for sale"" on eBay in 2006, and bids reached nearly 3,000 dollars before it was shut down. The 12-feet tall Giant Moa was hunted into extinction by Eastern Polynesian  settlers who arrived in what is now this nation in the 15th century. The Chronicles of Narnia and The Lord of the Rings were primarily filmed in this country's  North and South Islands. The British established the colonial capital of Auckland in, for ten points, which nation in Oceania?",New Zealand (Aotearoa),FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
851,2021.c.2.extra.1,2021,c,2,extra,NA,1,tossup + bonus,,"In the aftermath of this event, a building at Ignalina, Lithuania was closed by international agreement. The ""Red Forest"" was created by this event, after which a bubbler pool was  drained thanks to the efforts of three engineers who were awarded the Order of Courage by Petro Poroshenko. Wildlife has run rampant in a 30-kilometer area called the Zone of Alienation  that was created after this event. For ten points, name this nuclear disaster that occurred outside Pripyat , Ukraine.",Chernobyl disaster,FALSE,FALSE,"The ""Great"" Mughal emperor, Akbar, created the ""Divine Faith,"" which incorporated aspects of Islam, Hinduism, and what other religion which is based on the teachings of Siddhartha Gautama?",Buddhism,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
852,2021.c.3.1.1,2021,c,3,1,NA,1,tossup,,"This U.S. immigrant's early ventures included investments in Adams Express and the founding of the Keystone Bridge Company. After selling his largest company to J.P. Morgan, this author of the ""Gospel of Wealth"" created a namesake foundation to establish libraries and research councils. Making most of his wealth as a steel magnate, for ten points, what Scottish-born American philanthropist built an eponymous concert hall in New York City?",Andrew Carnegie,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
853,2021.c.3.1.2,2021,c,3,1,NA,2,tossup,,"Cave paintings in the Acacus  Mountains indicate this desert may only have formed after the last Ice Age. The Tibesti mountains lie in this desert, which in recent decades has advanced south into the Sahel . Peoples including the Berbers and the Tuareg  led gold and salt caravans across this desert. Historically crossed by Bedouin caravans, for ten points, what is this massive desert in northern Africa?",Sahara Desert,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
854,2021.c.3.1.3,2021,c,3,1,NA,3,tossup,,"This woman's actions at Werowocomoco  are detailed in a letter to Queen Anne of Denmark. This womandied after travelling to England with her husband, John Rolfe, ten years after she intervened in an execution ordered by her father, the Powhatan  chief. For ten points, name this Native American ""princess"" who supposedly saved the life of John Smith during the first year of Jamestown.",Pocahontas,TRUE,FALSE,,,,,TRUE,FALSE,FALSE,TRUE,Pocahontas,
855,2021.c.3.1.4,2021,c,3,1,NA,4,tossup,,"This structure's ""Robber's Tunnel"" was likely resealed during the Ramesside Restoration, one of many ancient sites refurbished by the sitting government. At the foot of this structure is a preserved solar barque  known as Khufu's Ship. First built in the 26th Century BC, this building stood as the tallest structure in the world until the construction of the Lincoln Cathedral in 1311. For ten points, name this Egyptian tomb and ""Ancient Wonder of the World.""",Great Pyramid of Giza,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
856,2021.c.3.1.5,2021,c,3,1,NA,5,tossup,,"During Operation Iskra, Kirill Meretskov  conducted an effort to open this city to a supply route known as the ""Road of Life."" In conjunction with Finland, Nazi Germany's Army Group North besieged this city for two and half years during World War Two. The outbreak of World War One led to this city being renamed Petrograd. The Hermitage and Winter Palace are in, for ten points, what one-time capital of Imperial Russia?",St. Petersburg,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
857,2021.c.3.1.6,2021,c,3,1,NA,6,tossup,,"During this conflict, the The Sun's headline ""Gotcha"" caused controversy for downplaying its casualties. Operation Rosario, ordered by Leopoldo Galtieri , began this war, which included an engagement between the General Belgrano and the HMS Conqueror. Margaret Thatcher and her War Cabinet quickly recaptured South Georgia during this conflict. The UK and Argentina vied for control of a namesake Atlantic archipelago in, for ten points, what ten-week war in 1982?",Falklands Wars,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Margaret Thatcher,
858,2021.c.3.1.7,2021,c,3,1,NA,7,tossup,,"A member of this religious sect named Alice Paul served as president of the National Women's Party. The only U.S. president to follow this denomination's teachings was Richard Nixon. This sect's persecution in England led William Penn to request that James II give him and his followers land in the New World. For ten points, name this pacifist Christian sect more formally known as the Society of Friends.",Quakers,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Alice Paul,
859,2021.c.3.1.8,2021,c,3,1,NA,8,tossup,,"This politician openly criticized fellow party member Joe Manchin for using the term ""young lady"" while refuting her claims on his lack of transparency in negotiating with oil lobbyists. This congresswoman, who wore a dress emblazoned with the words ""Tax the Rich"" to the 2021 Met Gala, is the youngest woman to take a seat in the House of Representatives, at the age of 29. For ten points, name this Puerto Rican-descended New York Representative sometimes known by her initials AOC.",Alexandria Ocasio-Cortez,TRUE,FALSE,,,,,TRUE,FALSE,FALSE,TRUE,Alexandria Ocasio-Cortez ,
860,2021.c.3.1.9,2021,c,3,1,NA,9,tossup,,"This musician, who embarked on the Never Ending Tour in 1988,released the 1979 album Slow Train Coming following his conversion to Evangelical Christianity. This artist included ""A Hard Rain's a-Gonna Fall"" on his seminal album titled The Freewheelin' . The author of such folk hits as ""The Times They Are a-Changin'"" and ""Blowin' in the Wind,"" for ten points, who is this winner of the 2016 Nobel Prize in Literature?",Bob Dylan,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
861,2021.c.3.1.10,2021,c,3,1,NA,10,tossup,,"A pro-cleric branch of this ideology known as Integralism attempted to overthrow Getulio  Vargas during the Guanabara attack in Brazil. MP Oswald Mosely led a British Union of this ideology, which plummeted in popularity following the Night of the Long Knives. The Falangist  party of Spain followed this ideology. ""National Socialism"" in Germany was a subset of, for ten points, what nebulously-defined radical far-right ideology, popular in the Interwar years?",Fascism,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
862,2021.c.3.2.1,2021,c,3,2,NA,1,tossup + bonus,,"In this city, millwright Rufus Putnam created effective prefabricated fortifications prior to the battle of Dorchester Heights. Henry Knox dragged cannons captured at Fort Ticonderoga to assist in Washington's capture of this city. William Prescott and Israel Putnam led a failed defense of Breed's Hill during Thomas Gage's 1775 assault on this city. A 1770 ""Massacre"" occurred in, for ten points, what New England city, the site of the Battle of Bunker Hill?",Boston,FALSE,FALSE,Which future U.S president successfully earned the acquittal of the perpetrators of the Boston Massacre as a lawyer in their 1770 trial?,John Adams,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
863,2021.c.3.2.2,2021,c,3,2,NA,2,tossup + bonus,,"Using an aquarium, filmmaker Georges Méliès  simulated exploring this ship's wreckage in a 19th century silent short film. The 1898 Del Peral  Inquiry found that this ship's demise was not caused by hitting a mine. In an example of ""yellow journalism,"" this ship's name was rhymed with the phrase ""To Hell with Spain"" by the U.S. press. For ten points, name this cruiser whose sinking in Havana Harbor was an impetus for the Spanish-American War.",USS Maine,FALSE,FALSE,This newspaper magnate and inspiration for the film Citizen Kane used the Maine tragedy as a way to bolster sales during the Circulation Wars with Joseph Pulitzer.,William Randolph Hearst,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
864,2021.c.3.2.3,2021,c,3,2,NA,3,tossup + bonus,,"This man made a 300-mile long journey to Delagoa Bay following his escape from a Boer prison camp. The disaster of the Dardanelles campaign, especially the Battle of Gallipoli , led to this man's resignation as First Lord of the Admiralty. Following the Dunkirk evacuation, this PM gave the ""This was their finest hour"" speech to the House of Commons. For ten points, name this prime minister of the UK during the majority of World War Two.",Winston Churchill,TRUE,FALSE,Churchill served as War Secretary to this prime minister of Welsh descent who made up the Big Three at Versailles with Georges Clemenceau  and Woodrow Wilson.,David Lloyd George,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
865,2021.c.3.2.4,2021,c,3,2,NA,4,tossup + bonus,,"During this dynasty, the oldest still-extant wooden building in the world, the Buddhist Nanchan Temple, was built. This dynasty failed to assert control over the Fergana Valley following a military defeat by the Abbasids at the Talas River. The An Lushan Rebellion hastened the fall of this dynasty, and Empress Wu briefly interrupted it in the late 7th century. For ten points, name this Chinese dynasty which succeeded the Sui  and was followed by the Song.",Tang Dynasty,FALSE,FALSE,This Chinese technology may have been passed to the West by Chinese prisoners captured by the Abbasids during the Battle of Talas River. This material was often made with pulp and used for painting and calligraphy.,papermaking,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Empress Wu,
866,2021.c.3.2.5,2021,c,3,2,NA,5,tossup + bonus,,"Cicero  called this city's general Epaminondas , who fell at the Battle of Mantinea , the ""First Man of Greece."" Until their defeat at Chaeronea , a unit of 300 male lovers called the Sacred Band defended this city. This city-state, which was legendarily founded by Cadmus, was fought over by the two sons of Oedipus in Seven Against . For ten points, name this Boeotian  city-state which shares its name with an ancient Egyptian capital.",Thebes,FALSE,FALSE,This father of Alexander the Great crushed Greek resistance against Macedon at the Battle of Chaeronea.,Philip II of Macedon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
867,2021.c.3.2.6,2021,c,3,2,NA,6,tossup + bonus,,"This politician had three electoral votes cast for him in the 2016 election from the state of Washington. This man became National Security Adviser for Reagan in the wake of the Iran-Contra Scandal. Following the January Capitol attacks, this politician publicly left the Republican Party. This man died from COVID-19 complications at Walter Reed hospital in October of 2021. The Secretary of State during the first George W. Bush administration was, for ten points, which four-star general?",Colin Powell,TRUE,FALSE,"What ""massacre"" of Vietnamese citizens by U.S. troops under William Calley was allegedly ""whitewashed"" by a then 31-year old Colin Powell?",My Lai ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
